star,date,info,content
평점5,23.03.17.,정보없음,"포장이 잘되어 안전하게 왔고 배터리가 75%충전된 상태로 왔네요 아직 어뎁터를 구매전이었는데 다행이에요 연한 보라 빛이어서 예쁘고 느낌이 아이폰같아요 기존에 쓰던 폰보다 작지만 만족스럽고, 이폰을 저렴히 사기위해 한달 가까이를 매일같이 여기저기 뒤져보다 저녁에 다른 곳에서  구매해 놓고 아침에 위메프를 보니 더 저렴하여 먼저 구매한곳 취소하고 이곳에서 구매했어요"
평점5,23.05.11.,용량: 256GB / 색상: 팬텀블랙,"저녁 8시에 주문했는데 다음날 오후 5시에 배달이 도착했어요 속도가 미쳤어요제품은 새제품으로 상자부터 굳게 밀봉되 있는 녀석입니다. 그리고 블랙이 역시 깔끔해,,,아, s23에는 sd카드가 안 들어가는걸 몰랐습니다 알았으면 용량큰놈으로 샀겠지만,, 너무 늦은 일이죠그리고 국민카드로 결제하면 혜택을 준다는데 그게 대체 뭔지 모르겠네요."
평점5,23.06.23.,색상: 라벤더,너무 예쁘고 가볍고 사이즈가 아이폰 비슷하네요  손이 작은 여성분들 딱입니다 매번 검정 흰색만 썼는데 라벤더 색상 정말예쁘네요  보조 배터리를 구입하려고 했는데 서비스로 주셨어요 득템했어요 그리고 사장님께서 직접 전화주셔서 배송이 늦어진다고 친절하게 연락도 주시고 기분 너무 좋습니다 이제 여기서만 구입할께요 가격도 착합니다
평점5,23.03.26.,색상;라벤더{LIEKOO}[1개],크림이 깔끔한 것 같아서 그걸로 할까 하다가 라벤더 했는데 이것도 깔끔하고 좋아요.첨에 받자마자 개봉했는데 그냥 햇빛만 들어오고 형광등을 안 켠 곳에서 봐서 어라? 크림으로 잘못 주문했나? 했었어요.형광등 밑에서 보니 라벤더 티가 나고요. 그만큼 색상이 은은하게 잘 빠져서 덜 질릴 것 같아요.제품 성능이야 뭐 말할 필요없이 좋죠. 굿입니다!!
평점5,23.06.14.,용량: S23울트라 256GB / 색상: 그린,"이번 s23 울트라 평이 좋아서 그린색으로 주문했어요.원쁠딜, 파워적립, 플러스친구 적립에 하나카드 7프로적립까지. 할인을 끌어모아 알뜰히 비싸지만 싸게^^구입했네요. 배송도 어제 밤에 주문했는데 오늘 도착했어요. 잘쓰겠습니다."
평점5,23.07.02.,모델선택: 256GB / 색상선택: 그린,엄마아빠 핸드폰이 오래 돼서 이번 계기에 s23으로 바꿔드렸는데 너무 좋아하시고 만족해 하시네요 ㅎㅎ 터치감도 좋고 그립감도 좋다고 아주 좋아하십니다 라벤더랑 그린 색상으로 구매했는데 두 색상 다 색깔이 예쁘게 빠져가지고 케이스 끼기가 아까울 정도 ㅠ 아무튼 구매 만족합니다 !!~
평점5,23.10.20.,모델선택: 256GB / 색상선택: 그린,라이브때 구매했는데 바로 다음 날 도착해서 깜짝 놀랐어요. 저녁7시에 구매하누게 다음 날 오다니 !!!S23 바꾸고 나니 손에도 딱 맞고 가볍워서 좋네요. 3년만의 교체라 그런지 화면도 빠릿빠릿하고 아주 만족합니다좀 더 빨리 바꿨으면 좋았겠지만 라이브 혜택 받아서 잘 구매했습니다.
평점5,23.07.20.,색상: 크림,구매 당일날 배송해 주셔서 다음날 아침에 엄청 빨리 받았습니다 너무나 감사하게도 뽁뽁이로 아주 꽁꽁 싸매서 절대 파손될 일 없었습니다 다들 믿고 구매하셔도 될거같아요 받자마자 알뜰모바일 개통해서 잘쓰고 있습니다 서비스로 케이스까지 챙겨주셔서 감동.. 사랑합니다
평점4,23.09.17.,용량: S23 256GB / 색상: 라벤더,새 핸드폰으로 리뷰 쓰는건데 촬영을 직접 하라고 사진도 못 올리게 하네 (゜ロ゜) 그래서 상자만 찍어 올립니다. 배송이 하루만에 도착했어요. 구매 시도때마다 색상 재고가 들쭉날쭉인 게 별로입니다. (일이만원도 아닌데 원하는 색상을 매번 눈치 싸움으로 사야하다니) 라이브때마다 할인 설명 듣는데 머리 터질 것 같아요. 생방송 전에 정리된 글이나 이미지를 따로 올려두시면 이해가 쉬울 것 같습니다. (원하는 기종 나올때까지 존버해야되는데 시간 너무 오래 걸림) 할인 적용 다 안 된 것 같아 찝찝한데 라이브 중이니까 그냥 샀어요. 휴대폰은 더 써봐야겠지만 무난합니다.
평점4,23.07.04.,용량: S23울트라 512GB / 색상: 그린,"아빠가 폰을 바꾸실 때가 되셔서 알아보다가 우연히 라이브방송 혜택이 좋길래 구매했어요! 혜택이 좋은데 받기는 좀 어려운 부분이 있더라구요ㅠ 어르신들은 구매가 더 어려울것 같다는 생각이 들었어요. 무튼 그래도 좋은 혜택으로 구매했고 512울트라를 구매했는데 이번엔 좀 오래 쓰셨으면 하는 마음이 드네요. 아참 배송이 보장된 상품은 빠르게 받는건 너무 좋지만, 아주 큰 단점이 취소가 바로 안된다는 점이라 이부분도 보완이 되면 좋겠어요! 순간 결제를 잘못해도 바로 취소 안되어서 정말 불편했습니다 ㅠㅠ"
평점5,23.10.23.,용량: S23울트라 256GB / 색상: 팬텀블랙,갤럭시 폴드3를 쓰다가 슬슬 보내줄때가 된거같아 다음 갤럭시로 뭘쓸까 고민하다 카메라도 좋고 폰도 크고 폴드5는 폴드3를 써본 사람으로써 비싸기만라고 크게 실용적이지 못합니다. 울트라가 더 낫습니다. 갤럭시의 부족함을 아이폰으로 채웠었는데 울트라가 너무 마음에 들어 아이폰도 처분할까 고민할정도로 만족스럽습니다!
평점5,23.04.07.,색상: 크림,핸드폰이 고장난 뒤 사용하던 아이폰을 쓰다가 워치 연동이 안되어서 불편해서 구매했습니다. 가장 먼저 포장이 잘 돼서 와서 좋아요. 싼 가격의 물건은 아니라서 포장이 망가지면 괜히 속상하고 그런데 꼼꼼한 포장과 함께 파손주의 스티커도 부착되어 와서 흠집하나 없이 잘 도착했습니다. 케이스와 강화필름도 주셔서 단 하루도 맘졸이면서 사용할 필요도 없구요. 아주 좋습니다 !
평점5,23.04.12.,정보없음,남편이 핸드폰 오래 사용해서 선물로 주려고 그매했습니다. 타일세일 때 구매해서 만원 더 저렴하게 구매했네요. 삼성 핸드폰 성능이야 말 안해도 좋은거 아니까... 저희는 갤폰만 쓰네요. 메모리도 넉넉해서 좋고 블랙 예쁘네요. 특히 같이 주신 케이스가 너무 이뻐요
평점5,23.06.15.,용량: S23울트라 512GB / 색상: 크림,"아내 생일 선물로 주려고 구입했습니다. 구매하자마자 다음날 바로 도착하네요. 아직 포장을 뜯지는 않았지만, 아내가 너무 좋아할 것 같네요. 핸드폰 내부에 충전기가 안 들어 있는 걸로 알고 있는데, 별도 충전기를 선물로 주시니 일석이조네요."
평점5,23.05.11.,선택: 갤럭시 S23 256GB (팬텀블랙),"최근 인터넷 전자기기 구매 중 최고 입니다.5/10 이후 순차배송이라고 했는데 배송도 더 빨리 왔고하자없는 순정제품 그대로 튼튼히 포장되어서 왔네요.같은 기종을 10만원-20만원 이상 후려치는 다른 쇼핑몰들은 도대체 얼마를 떼어먹는건지 이해가 안될 정도로가격도 최저로 잘 구매했네요.양심적인 가격 감사드리고,앞으로도 번창하시길 바랍니다! P.S: 애플 제품도 유통해주시면 더 좋겠습니다^^"
평점5,23.05.26.,선택: 갤럭시 S23 256GB (그린),자급제로 폰 구입해보는건 처음이네요.가격도 너무 싸고 안전하게 좋은 상품 배송되어서 안심이예요^^색상 그린 선택했는데 정말 예쁘네요.매장에서 직접 만져본터라 배송으로 제품이 잘 도착할지가 걱정이었는데 그 걱정이 무색하네요.기존 휴대폰에서 유심만 빼서 새로 끼우고 데이터 옮기니 너무 간편하게 새 폰으로 변신!추천하고 싶어요~
평점3,23.02.21.,정보없음,18일에 구입했는데 19일에 바로 추가 할인이랑 L포인트 적립이벤트하는거 보고 아차 싶었네요. 타이밍이 정말 안좋았던거긴한데 토요일에 발송처리가 완료되서 취소후 재주문도 못하고 하루차이로 추가 적립이랑 할인 혜택을 못 받은 게 많아서 아쉬웠습니다. 타이밍 잘 보고 구매하시거나 다른 판매처 추천드려요. 물건은 하자 없이 도착했습니다.
평점5,23.05.01.,색상;라벤더{LIEKOO}[1개],"여기서 주문하길 잘했어요..문의글에 답변도 빨리해주시고, 친절하시고,주문한 당일 바로 배송받았네요!!!!그린과 라벤더 고민했는데~ 역시 환한게 예쁘네요^^성능이야 말할것도 없고,정품케이스(고급지고 예쁘기까지함)까지 서비스로 주시니 감사감사~잘 쓰겠습니다!!더욱 번창하셔요!!!!!"
평점5,23.08.04.,용량: S23울트라 512GB / 색상: 그린,"아이폰 10년 유저입니다...오로지 달 사진, 야경 막 찍어도 잘 나오는 거 같아서옮겼어요.폰이 좀 크긴하고 설정할 게 너무 많아서 귀찮지만 장점은 분명하네요. 사용자 맞춤 설정이 가능하다는 것내 손으로 달을 찍을 수 있다는 것.다만 달 사진을 타이트하게만 찍을 수 있어서 아쉬워요배경이랑 같이 찍고 싶은데 ㅜ자판 폭이 이전에 쓰던 아이폰과는 좀 달라서인지 오타가 많이 나는데 적응해야죠 뭐...색상: 그린 흔하지 않고 예쁩니당. 질리지도 않을 거 같아요. 다만 보호케이스 하고 다니면 그냥 검정 같기도 하고 티가 안 나서 ㅎㅎ 혼자 아껴두고 봅니다배송: 아주 빨랐어요. 대충 박스에 쓱 넣어주신 것에 놀라긴했는데 뭐... 괜찮았어요."
평점5,23.04.14.,정보없음,어머니 선물로 사드렸고 아주 맘에 들어하세요 전에 쓰던 폰이 S7엣지라 엄청 오래돠서 진작 바꿔드린다고 했는데 자꾸 거절하셔서 미리 말없이 사고 선물로 조용히 건네드렸어요 사실 지금까지 시리즈가 성능 논란도 많고 디자인도 별로라 살 마음이 안생겼는데 23은 비교적 잘 빠진거 같아 구매하게 되었어요. 크림색이 이쁘네요
평점5,23.09.23.,용량: S23 256GB / 색상: 크림,사진 화질 좋고속도도 좋고크림색도 너무 좋고배송도 진짜 빠르고라방으로 안사서 조금 비싸게 주고 산 감은 있지만 그래도 삼전 공식 파트너 판매처 에서 사서 믿음도 가고 너무 좋네요와이프 선물로 해줬는데와이프가 너무 좋아하네요감사합니다
평점5,23.04.12.,정보없음,아이폰쓰다 불편해서 삼성폰s23로바꿈.4월11일.11번가에서 저렴하게 구매할줄알고 기다리다. .상대적으로 가격도 더 저렴하고사은품도 더 좋은 하이마트에서 구매.아마도22개월 무이자였다면 11번가에서 구매했을거 같은데 똑같이 100만원 미만은 3개월까지만 무이자3개월할부
평점5,23.04.11.,컬러(256GB): 256라벤더,기존에 갤럭시 s9 쓰다가 4년만에 바꿨습니다. 드라마틱하게 좋은 점은 잘 모르겠습니다. 그렇지만 배터리나 반응속도면에서 만족합니다. 무엇보다 여기 사장님이 배송을 굉장히 빨리해주세요!! 그게 너무 맘에 들어요 ㅎㅎ 잘 쓸게요~ 감사합니다!!
평점5,23.03.23.,정보없음,국민카드10퍼에 민팃도 잘나오면 70중후반에 잘구매 하는듯디프가서 직접보고 만져보고 구매한 라벤더!색감도 좋고 그립감 조작도 부드러워졌네요s10+512 4년 잘썼는데 한손으로 자주쓰기에 너무 무거웠음빠른 배송과 양품 만족합니다
평점5,23.03.27.,선택: 갤럭시 S23 256GB (크림),"네이버 스토어로 핸드폰 구매는 처음이라 조금 불안했는데, 굉장히 잘 사용하고 있습니다. 배송도 주문 한 지 2일 만에 도착했고, 케이스와 필름도 같이 와서 사용 시작하면서 안전하게 사용할 수 있었어요. 그리도 구매 당시 정말 저렴한 가격으로 구매해서 매우 매우 만족합니다.감사합니다."
평점5,23.05.24.,컬러: 크림,택배는 하루만에오고 엄청빨랐습니다폴드4사용하다가무거워서 손목이아파서 s23기본을 구입했는데 박스뜯자마자 폴드대비 너무작아서 순간 잘못샀나 후회됐지만 사용해보니 가볍고 빤스고 생각보다 화면도 작다는 생각이들지않아 좋습니다
평점5,23.04.15.,정보없음,기본이라 생각보다 너무 작은거 아닌가 싶었는데 초등학생 자녀가 사용하는거라 그냥 저냥 사용할만 하내요.  성능은 머 최신형이라 좋겠지요.  보급형 쓰다가 몇번이나 침수로 수리하다보나 그냥 그나마 방수 되는 걸로 샀어요
평점5,23.04.23.,선택: 갤럭시 S23 256GB (크림),작고 가벼워서 구매했습니다큰건 무겁고 들고다니기 힘들어요고사양 최신폰이라 이쁘고 빠르고 좋아요 배송도 좋았습니다물건 배송 다 만족합니다쓸데없는 말이지만 쓸곳없어 푸념하자면게임도 안하고 사진도 잘안찍는데갤럭시중간보급형은 왜 작은화면이 없을까요작고 가벼운간 s시리즈랑 키즈폰 밖에 없어서 아쉬워요
평점5,23.05.25.,상세페이지안내내용동의: 동의함 / 컬러: 크림,너무 예쁨 그 자체.. 손안에 촥 감기는 그립감이 아주 만족스러워용 ㅎㅎ 갤럭시 역시 삼성 좋은 가격에 겟 했습니다 잘 쓰겠습니다 감사해요~배터리 충전하는 몸통도 추가 구매했어야했는데 까묵었네용 구매하실 분들은 추가 구매하시면 좋을 듯 합니당
평점5,23.09.10.,모델선택: 256GB / 색상선택: 블랙,삼성 플래그십 모델로 구매했을때 만족도가 높았습니다. 급하게 아빠 핸드폰을 바꾸다보니 갤럭시 a10e 모델을 드렸는데... 처음 스마트폰을 쓰는 60대 어르신에게 화면도 작고 안되는 기능들이 너무 많았습니다. 이번 추석 선물로 s23 구입했어요. 핸드폰이 너무 크면 무거워서 가장 작은 모델 선택했습니다. 오랫동안 사용해주시겠죠. 빠른 배송 감사합니다.
평점4,23.06.18.,용량: S23울트라 512GB / 색상: 크림,"빠른건 좋지만 충전재가 하나도 없네요. 고객센터에 전화 해도 발송을 cj에서 하기 때문에 어쩔 수 없다고 하시고ㅠ... 그럼 판매하는 입장이시니까 cj에 충전재로 포장하라고 권고사항이라도 드리려야 하는 거 아니냐고 여쭤보니 안된다고만 하시네요.. 답답합니다. 150만원이나 주고 샀는데 이런 식으로 포장 하시면 택배 배송 과정에서 충격 받고 금방 망가지지 않을까 너무 걱정됩니다ㅠ 제발 cj에 포장 가이드라인이라도 안내해주세요. 한두푼 하는 것도 아니고 이렇게 배송 오니 너무 당황스럽고, 고가제품 포장을 충전재 없이 하는 곳은 또 처음이네요. 핸드폰은 너무 좋습니다."
평점5,23.04.14.,색상: 팬텀블랙,핸드폰이 고장나서 급하게 구매해놓고 늦지 않을까 걱정했는데 다행히 다음날 도착했습니다!!너무 급하게 구매해서 많이 알아보지 못하고 구매했는데 그래도 저렴하게 구매한거 같아 좋네요액정필름과 투명케이스도 너무 좋습니다
평점5,23.06.22.,용량: S23 256GB / 색상: 그린,S9을 5년 쓰고 반년 넘게 고민고민하다가 이제는 이전 폰이 못 버텨줘서 구매했어요. 네이버 포인트를 많이 주니 여기저기 비교했을 때 가장 저렴!!  폰이랑 케이블이 먼저 오고 충전 어댑터는 다음 날 따로 왔어요. 얼마만에 느끼는 새 기기의 매끈함인지~ 케이스와 보호필름은 따로 미리 구매해서 사용해요.
